IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,IMF_8,IMF_9,IMF_10,IMF_11
-0.13411222822312474,0.002327944128667686,-0.09238797955609582,0.08568567519064134,-0.05935660357779137,0.016829612202633782,-0.01700693009331785,-0.0007247163466486594,0.005295492250665226,-0.08567097305199495,0.33913105368785007
-0.03261026877594827,-0.16347546645696706,-0.08380150724375668,0.0804272381759184,-0.05716465378490577,0.016563260650419662,-0.017434937971092773,-0.000723285290307665,0.005289452318635198,-0.08568195596339033,0.33912945491563223
0.09265041981267882,-0.297404131574204,-0.07142470789679081,0.0746408210563885,-0.05486924857120885,0.01628266412831872,-0.017872413341836695,-0.0007216412318075656,0.005283148475890396,-0.08569276595649905,0.3391278550990705
0.1426600974687203,-0.3587400722097062,-0.05545147682949754,0.06835722126335972,-0.05247453350797158,0.01598830216838308,-0.018319186302579962,-0.0007197843463885899,0.005276581093927177,-0.08570340303671029,0.3391262542384639
0.09463239099395307,-0.3248563866243317,-0.03626697464325785,0.0616072362281407,-0.049984654166465504,0.015680654302665176,-0.01877508695035291,-0.0007177148092909156,0.005269750544241731,-0.08571386720941301,0.33912465233411127
-0.026447219458828712,-0.21961563470739517,-0.015021423087775598,0.05442166338203916,-0.047403756117961514,0.015360200063216974,-0.01923994538218575,-0.0007154328285396387,0.005262657231115088,-0.08572415847999647,0.3391230493863117
-0.14178905411606496,-0.07858953416870432,0.0069436908001635,0.04683130015636342,-0.044735984933730634,0.015027418982090918,-0.01971359169510898,-0.0007129387432977856,0.005255301689966424,-0.08573427685384986,0.33912144539536415
-0.1088921055111416,0.06412252194273338,0.02828687998377432,0.038866943982421756,-0.041985486185044225,0.014682790591339187,-0.020195855986152866,-0.0007102329255130369,0.005247684488999423,-0.08574422233636207,0.3391198403615675
-0.005591113493174316,0.18834198877310185,0.04766665742627177,0.030559392291522304,-0.03915640544317336,0.01432679442301402,-0.020686568352347806,-0.0007073157471333411,0.005239806196417994,-0.08575399493292227,0.3391182342852208
0.03441472288279297,0.2775043926765828,0.06374153609087067,0.02193944251497309,-0.03625288827938907,0.013959910009167534,-0.021185558890723953,-0.0007041875801061986,0.005231667380425827,-0.0857635946489199,0.33911662716662316
0.0879797482761505,0.31504526000735744,0.07517002894078523,0.01303789208408257,-0.03327908026496251,0.013582616881852132,-0.02169265769831196,-0.0007008487963795115,0.0052232686092267555,-0.08577302148974361,0.3391150190060733
0.119996109417527,0.2878917169757892,0.08096111329153849,0.003883582134910024,-0.030239126971164924,0.013195394573119964,-0.022207694872141907,-0.0006972997679009462,0.005214610451024559,-0.08578227546078279,0.3391134098038703
0.10820992466045426,0.20079738154378937,0.08151583721316896,-0.005492684722761841,-0.02713717396926743,0.012798722615023227,-0.022730500509244203,-0.0006935408666184006,0.00520569347402305,-0.08579135656742656,0.3391117995603131
0.022985438345374996,0.07744784083674897,0.07753803443871321,-0.015014383485089246,-0.023977366830541223,0.012393080539614331,-0.023260904706649203,-0.0006895724644794341,0.005196518246425974,-0.08580026481506395,0.3391101882757008
-0.09778157826939579,-0.05461122569311533,0.06968762376474032,-0.024561074211761624,-0.02076385112625724,0.011978947878945254,-0.02379873756138716,-0.0006853949334319994,0.005187085336437165,-0.08580900020908412,0.3391085759503322
-0.08135353404702406,-0.16817000917050348,0.058615991917383314,-0.03400378489203126,-0.017500772427686766,0.01155680416506846,-0.024343829170488586,-0.0006810086454236533,0.0051773953122603595,-0.0858175627548762,0.3391069625845065
0.009908998755955745,-0.24147925434692172,0.04497452562277421,-0.043213543515149916,-0.014192276306100926,0.011127128930036052,-0.0248960096309837,-0.0006764139724022365,0.005167448742099351,-0.08582595245782922,0.33910534817852234
0.06009264564026092,-0.2695938618273522,0.02941461160704547,-0.05206137807036986,-0.010842508332770902,0.010690401705900368,-0.025455109039902883,-0.0006716112863154256,0.005157246194158031,-0.08583416932333252,0.339103732732679
0.06500586286702642,-0.2517167720370438,0.01261860509746194,-0.06041831654694307,-0.007455614078967811,0.010247102024713494,-0.026020957494276402,-0.0006666009591111643,0.005146788236640051,-0.08584221335677497,0.33910211624727526
0.02599809411705375,-0.19014820877592722,-0.004588189852511762,-0.06815538693412196,-0.004035739115962712,0.009797709418527848,-0.02659338509113468,-0.0006613833627369654,0.005136075437749343,-0.08585008456354584,0.33910049872261017
-0.03548658954715213,-0.09911300182566062,-0.021273201401596213,-0.07514361722115828,-0.0005870290150268159,0.009342703419395564,-0.027172221927507977,-0.0006559589077706941,0.005125108404319508,-0.08585778294903422,0.3390988801589828
-0.04496232693388667,0.00428421978221058,-0.03648478288684065,-0.08125403539730428,0.002886370652568724,0.008882563559368844,-0.027757298100426743,-0.0006503281593104242,0.005113887897704718,-0.08586530851862907,0.33909726055669187
-0.04278086078778361,0.10396370462035263,-0.04927128764529491,-0.08635766945181209,0.0063803143155528284,0.008417769370499914,-0.028348443706921203,-0.0006444917210839127,0.005102414717888948,-0.08587266127771984,0.33909563991603664
-0.03681081341827375,0.18654105987434105,-0.058681069014008685,-0.09032554737393378,0.009890656402654373,0.00794880038484111,-0.02894548884402176,-0.0006384501968190984,0.005090689664855943,-0.08587984123169518,0.3390940182373158
-0.011774037843054553,0.23928232985291698,-0.0637624803300314,-0.09302869715292147,0.013413251342602052,0.0074761361344446685,-0.029548263608758715,-0.0006322041902440845,0.0050787135385899915,-0.08588684838594471,0.33909239552082854
0.007255828129700994,0.24945355886481574,-0.06354692821840044,-0.09435496381295864,0.016943823887043928,0.007000256151362783,-0.03015659809816243,-0.0006257543050867389,0.005066487139074975,-0.08589368274585732,0.3390907717668738
0.03622380957619217,0.20720817585256218,-0.057427554945024106,-0.09427904805822993,0.020476410826241277,0.006521639967647602,-0.03077032240926318,-0.0006191011450750608,0.005054011266294879,-0.08590034431682209,0.33908914697575043
0.03549844142290082,0.11765610995000557,-0.046498646019481886,-0.09287081778895331,0.024000242261123964,0.006040767115351432,-0.03138926663909141,-0.0006122453139369734,0.005041286720233744,-0.08590683310422823,0.3390875211477576
-0.04502248557004776,0.0014842889077425758,-0.032284009440273556,-0.09021972844562223,0.027503379039559163,0.005558117126526518,-0.03201326088467741,-0.0006051874154004191,0.005028314300875582,-0.08591314911346477,0.339085894283194
-0.03632883109072797,-0.1198672150247317,-0.016307453205899134,-0.08641523546872994,0.030973882009413943,0.005074169533225148,-0.032642135243051505,-0.0005979280531934338,0.005015094808204198,-0.08591929234992088,0.3390842663823589
0.0393439959161251,-0.22098644821503274,-9.278531485888697e-05,-0.0815467942987699,0.03439981201855551,0.004589403867499487,-0.033275719811244005,-0.0005904678310438428,0.005001629042203869,-0.08592526281898571,0.3390826374455511
0.07010361080994108,-0.2747506789552208,0.01483618623434765,-0.07570386037623555,0.03776922991485124,0.0041042996614017516,-0.03391384468628534,-0.0005828073526796378,0.004987917802858331,-0.0859310605260483,0.33908100747306963
0.0382533525625892,-0.2641480751709633,0.027195713065009414,-0.06897588914162028,0.041070196546168024,0.003619336446984202,-0.0345563399652058,-0.0005749472218288571,0.004973961890151844,-0.08593668547649788,0.33907937646521347
-0.051423438486731615,-0.19302039177123,0.03666228528757266,-0.061452336035417526,0.04429077276037311,0.003134993756299177,-0.03520303574503575,-0.0005668880422192736,0.0049597621040680905,-0.08594213767572342,0.3390777444222815
-0.10004718599209919,-0.07366880397017114,0.043152452634272226,-0.05322265649812041,0.04741901940533369,0.00265175112139881,-0.03585376212280539,-0.0005586304175792024,0.004945319244591172,-0.0859474171291141,0.33907611134457283
0.019487808552714182,0.06734731636215421,0.04658276483734414,-0.044376305970222636,0.05044299732891693,0.0021700880743352356,-0.03650834919554524,-0.000550174951636138,0.004930634111705199,-0.08595252384205915,0.3390744772323864
0.12164686333045906,0.20053732739463284,0.0468697716290231,-0.0350027398922176,0.05335076737899011,0.001690484147160918,-0.03716662706028555,-0.0005415222481183969,0.004915707505394169,-0.08595745781994754,0.33907284208602095
0.12246270314163968,0.2977919649515484,0.04394105854563733,-0.02520244950869127,0.05613039040342032,0.0012134188719278962,-0.03782842581405658,-0.000532672910753807,0.004900540225642001,-0.08596221906816845,0.3390712059057758
0.08420721002059467,0.3384099881717198,0.037770213248284466,-0.015121928188999004,0.05876992725007471,0.0007393717806884817,-0.038493575553888854,-0.0005236275432702942,0.004885133072432593,-0.08596680759211098,0.3390695686919498
0.06475964911400736,0.3141816003665285,0.028527756738628434,-0.004926140740178608,0.0612574387668204,0.00026882240549504915,-0.03916190637681258,-0.0005143867882478161,0.004869486884602132,-0.08597122339716429,0.3390679304448418
0.04146338464452108,0.22739676121210473,0.01710445921555223,0.005213546445054951,0.0635809858015248,-0.00019774972160047002,-0.03983324837985809,-0.0005049514436744502,0.004853602656394529,-0.08597546648871747,0.33906629116475095
-0.028718825078674085,0.09640892980125101,0.00458772348994169,0.015107596264869058,0.06572862920205474,-0.0006598650685456005,-0.04050743166005591,-0.0004953223463901843,0.004837481420906029,-0.0859795368721596,0.33906465085197607
-0.12325607491939303,-0.05667428465247451,-0.00793050495003859,0.02456192894015148,0.0676884298162777,-0.001117044103288268,-0.0411842863144361,-0.00048550033323522927,0.0048211242112326455,-0.08598343455287993,0.3390630095068163
-0.08557151876920252,-0.20876793403192176,-0.019358280616223626,0.0333824646917901,0.06944844849206057,-0.0015688072937760193,-0.041863642440029165,-0.0004754862410496258,0.004804532060470678,-0.08598715953626748,0.33906136712957047
0.03591967801965699,-0.33251932156319847,-0.02860365802044859,0.04137512374067258,0.0709967460772708,-0.00201467510795679,-0.04254533013386535,-0.00046528090667336295,0.004787706001715886,-0.08599071182771136,0.33905972372053755
0.10047004792141104,-0.39825896821610574,-0.03458919038128538,0.04836032501442408,0.07232138341977529,-0.002454168013778289,-0.043229179492975056,-0.0004548851669465389,0.004770647068064664,-0.08599409143260074,0.33905807928001663
0.08176916714019776,-0.38339798052779706,-0.03656445503976828,0.05421648226761737,0.07341039681680496,-0.0028867819285518202,-0.0439150206143887,-0.0004442998587091407,0.0047533562926129445,-0.08599729835632461,0.33905643380830663
-0.011424594024074128,-0.2957188279294804,-0.03490097472022635,0.05886783745606278,0.0742517243630439,-0.0033119145670421632,-0.04460268359513645,-0.00043352581880137857,0.004735834708457034,-0.08600033260427226,0.33905478730570643
-0.06907672072102476,-0.1570995586355153,-0.030364619420503943,0.06236395051357177,0.07483327960254008,-0.003728939093377755,-0.045291998532248794,-0.0004225638840632396,0.0047180833486927445,-0.0860031941818327,0.33905313977251506
0.016832898004654397,0.012078852460572415,-0.023752588632944518,0.06478571086845596,0.07514303565810235,-0.004137288250448446,-0.04598279552275595,-0.00041141489133482184,0.004700103246416438,-0.08600588309439505,0.33905149120903155
0.05114762900380482,0.18938713576993155,-0.015862081849892594,0.06621400794902657,0.07516922190627079,-0.0045366510348743005,-0.046674904663688364,-0.0004000796774561692,0.004681895434724159,-0.08600839934734864,0.33904984161555485
0.0030099209105425816,0.34329611219151734,-0.007490298563692344,0.06672801140942604,0.0749019237443542,-0.004926852689875854,-0.047368156052076255,-0.00038855907926715796,0.004663460946711753,-0.08601074294608221,0.3390481909923839
-0.04034851348410357,0.4136855278103627,0.0005655617333118479,0.06639840560102776,0.07433974946350494,-0.005307756049747672,-0.04806237978495007,-0.0003768539336082192,0.00464480081547577,-0.08601291389598519,0.3390465393398177
-0.023422069509692424,0.36322570669914156,0.007649209919694288,0.06528707311284934,0.07349011403032848,-0.005679228861881975,-0.04875740595934003,-0.00036496507731922966,0.004625916074112074,-0.08601491220244664,0.33904488665815524
0.028491351321143756,0.2115469617892651,0.013667998357703081,0.06345166167252739,0.0723646672728113,-0.006041138873670899,-0.04945306467227661,-0.0003528933472401214,0.004606807755716622,-0.08601673787085559,0.33904323294769545
0.03695468165348759,0.005928663345901253,0.0186701897805049,0.060949161843875804,0.07097571618276245,-0.0063933538325062714,-0.05014918602079011,-0.0003406395802112152,0.0045874768933858315,-0.08601839090660124,0.33904157820873726
-0.037597314191323,-0.18728062572750007,0.022697472066299053,0.05784313904567552,0.0693355677519912,-0.006735741485780311,-0.05084560010191084,-0.0003282046130723316,0.004567924520215509,-0.08601987131507252,0.3390399224415797
-0.031005925148993595,-0.31197465450583106,0.025765954770421595,0.054222737019571116,0.06745652897230656,-0.0070681695808851,-0.05154213701266911,-0.0003155892826637352,0.004548151669301954,-0.0860211791016588,0.33903826564652184
0.026048771202723222,-0.3670790507783774,0.02788972637013771,0.05017912058527753,0.06535090683551772,-0.007390505865212628,-0.052238626850095234,-0.00030279442582552653,0.0045281593737412935,-0.08602231427174914,0.33903660782386247
0.03922915375544421,-0.3737387741271267,0.029092001426965525,0.045794328478257935,0.06303100833343374,-0.007702618086155058,-0.05293489971121972,-0.00028982087939746824,0.0045079486666293805,-0.08602327683073256,0.33903494897390074
0.024195749229669793,-0.35084807724337297,0.0294184155470201,0.04113985827921651,0.060509140457863694,-0.008004373991104347,-0.053630785693072704,-0.000276669480219882,0.004487520581062592,-0.08602406678399832,0.3390332890969355
-0.017142719606382813,-0.2999756144058274,0.028973663071544704,0.03627566839308839,0.05779761020061685,-0.008295641327452747,-0.05432611489268463,-0.0002633410651326459,0.004466876150136929,-0.08602468413693537,0.33903162819326566
-0.03699659526451992,-0.2209884416732193,0.02788413462441018,0.031251900832020785,0.05490872455350236,-0.008576287842592182,-0.05502071740708579,-0.00024983647097613437,0.004446016406948404,-0.08602512889493283,0.33902996626319026
-0.007387941452945017,-0.11515244745159456,0.026278184417962286,0.026116734019685808,0.05185479050832907,-0.008846181283914649,-0.055714423333306604,-0.00023615653459011258,0.004424942384593299,-0.08602540106338005,0.33902830330700845
0.028372644573809648,0.00892076611531456,0.02428416666454681,0.020918346379755398,0.048648115056906346,-0.009105189398812415,-0.05640706276837732,-0.00022230209281484578,0.004403655116167771,-0.08602550064766604,0.339026639325019
0.03303137613421398,0.14070143090466994,0.022030435576509494,0.015704916335901487,0.045301005191043166,-0.009353179934677427,-0.057098465809328244,-0.00020827398249021107,0.004382155634767477,-0.08602542765317975,0.3390249743175209
-0.032602031689944785,0.25555902922897045,0.019645345366196245,0.010524622311796065,0.04182576790254874,-0.009590020638901737,-0.0577884625531899,-0.0001940730404563077,0.004360444973488963,-0.08602518208531054,0.3390233082848132
-0.025022744570819246,0.2889511626440494,0.017257250245953017,0.005425642731111197,0.038234710183232115,-0.009815579258877506,-0.05847688309699243,-0.00017970010355334247,0.004338524165428225,-0.08602476394944739,0.3390216412271948
0.034454573791175856,0.22997530056164694,0.014948061139539908,0.00045615601751874263,0.0345401390249025,-0.010029723541996757,-0.05916355753776633,-0.00016515600862119421,0.004316394243681326,-0.08602417325097943,0.3390199731449646
0.024351383770021967,0.09927359509993622,0.012613915816374785,-0.00433565940530916,0.03075436141936893,-0.010232321235651574,-0.059848315972541755,-0.00015044159250018338,0.004294056241344378,-0.08602340999529581,0.3390183040384218
-0.039617371102560056,-0.04893975199387371,0.010104508757289793,-0.008901625113700636,0.02688968435844053,-0.010423240087233944,-0.06053098849834921,-0.00013555769203013,0.004271511191513393,-0.08602247418778557,0.33901663390786524
-0.03869353420117709,-0.1605449677930959,0.0072695344431175195,-0.013193562683983705,0.02295841483392653,-0.01060234784413612,-0.061211405212218975,-0.0001205051440511881,0.004248760127284675,-0.08602136583383804,0.33901496275359394
0.02756174207449924,-0.21778481204282257,0.003958687354689721,-0.017163293692486314,0.018972859837635928,-0.010769512253750047,-0.06188939621118132,-0.00010528478540334629,0.004225804081754117,-0.08602008493884211,0.33901329057590673
0.049672457557901326,-0.22749314602285425,2.1661972839197297e-05,-0.0207626397155366,0.014945326361377846,-0.010924601063467682,-0.06256479159226677,-8.98974529268131e-05,0.004202644088018013,-0.086018631508187,0.3390116173751027
0.03302567162021382,-0.1981584038523326,-0.004604938162123302,-0.023943422329462425,0.010888121396961374,-0.011067482020681248,-0.06323742145250544,-7.434398346157622e-05,0.004179281179172329,-0.0860170055472618,0.3390099431514808
-0.018227987458218603,-0.1342762413520548,-0.009636873271969958,-0.02665746311059176,0.006813551936195837,-0.011198022872782916,-0.06390711588892774,-5.8625213847733984e-05,0.004155716388313198,-0.08601520706145557,0.33900826790534
-0.056593587122017855,-0.051181701500402924,-0.014702994518994008,-0.028856583635253005,0.00273392497089011,-0.01131609136716448,-0.06457370499856403,-4.274198092532995e-05,0.004131950748536787,-0.0860132360561577,0.33900659163697944
-0.036168917472818654,0.032726920213120986,-0.01943215306548893,-0.030492605479773758,-0.001338452507146634,-0.011421555251218157,-0.06523701887844469,-2.6695121534406644e-05,0.004107985292939241,-0.08601109253675707,0.33900491434669777
0.0033292636401156053,0.10551871818839245,-0.02345320007374817,-0.03151735022048224,-0.005391273506105111,-0.011514282272336055,-0.06589688762559996,-1.0485472515063012e-05,0.004083821054616424,-0.08600877650864276,0.3390032360347942
0.029251639861241855,0.15698996509359453,-0.026394986706065028,-0.03188263943370637,-0.009412231034176322,-0.011594140177910314,-0.06655314133706033,5.886129292824796e-06,0.004059459066664657,-0.08600628797720411,0.3390015567015676
0.045458778618523626,0.1776748511584626,-0.027875258607049952,-0.031551333247413084,-0.013389085065595052,-0.011660996715332727,-0.06720561010985601,2.2418847048770007e-05,0.004034900362179987,-0.08600362694782986,0.3389998763473169
0.05250883665324529,0.1625728999006742,-0.02758858138502826,-0.030537261045139673,-0.01731006780809942,-0.011714719631995526,-0.06785412404101734,3.911184391311781e-05,0.004010145974258485,-0.08600079342590959,0.3389981949723413
0.02711893219084661,0.11551780193779589,-0.025703383268421594,-0.028892596202606268,-0.021164250668300875,-0.011755176675290892,-0.06849851322757473,5.59642830456584e-05,0.003985196935996277,-0.0859977874168321,0.3389965125769395
-0.013881872491088899,0.05002330041478456,-0.0225038480489899,-0.02668199459358101,-0.02494072844421298,-0.011782235592610792,-0.06913860776655842,7.297532760623801e-05,0.003960054280489462,-0.0859946089259866,0.33899482916141066
-0.04070352583352231,-0.01835526415198703,-0.018252213634067378,-0.023992103220739927,-0.028628550689367344,-0.01179576413134717,-0.06977423775499891,9.014414075492563e-05,0.003934719040834143,-0.0859912579587622,0.33899314472605363
-0.029569844787023843,-0.07632597192432782,-0.013205231459881537,-0.02091505555786539,-0.03221676695729557,-0.011795630038892243,-0.07040523328992637,0.0001074698856516203,0.003909192250126357,-0.08598773452054802,0.33899145927116736
0.006040604647347781,-0.11938457512064567,-0.007619652962660081,-0.017542985078739814,-0.035694426801529226,-0.011781701062638122,-0.07103142446837124,0.00012495172545622628,0.0038834749414624306,-0.08598403861673329,0.338989772797051
0.025327922550124497,-0.14415867362397106,-0.0017522295786304674,-0.013968025257145687,-0.039050579775600086,-0.01175384494997675,-0.07165264138736376,0.00014258882332869908,0.0038575681479381422,-0.08598017025270689,0.3389880853040034
0.02307948029885586,-0.1477002480366191,0.004155875726358843,-0.010282309566865383,-0.04227427543303973,-0.011711929448300275,-0.07226871414393436,0.00016038034242893997,0.003831472902649944,-0.08597612943385832,0.33898639679232356
-9.47035440734701e-05,-0.13033823894227242,0.009904465654176367,-0.006578461395317722,-0.04535407341374349,-0.011655822305000677,-0.0728794728351134,0.00017832544591690638,0.003805190238693747,-0.08597191616557634,0.33898470726231045
-0.012187896397002601,-0.09113651038213966,0.015223378521867455,-0.0029510637844673074,-0.04827657370306067,-0.01158539126747015,-0.0734847475579311,0.00019642329695266622,0.00377872118916549,-0.08596753045325012,0.338983016714263
-0.001672013910325165,-0.03038677406952521,0.01982106443267654,0.0005048103100849148,-0.05102788637270458,-0.011500504083100688,-0.07408436840941783,0.00021467305869584432,0.003752066787161651,-0.08596297230226893,0.3389813251484803
0.007887734593377663,0.04118746142160326,0.02340597348984813,0.003694087932738001,-0.053594121494388185,-0.011401028499284444,-0.07467816548660405,0.00023307389430673,0.0037252280657780242,-0.08595824171802179,0.3389796325652612
-0.007644326318029359,0.10463853386480432,0.025686555796626903,0.006523203516137133,-0.05596289652807087,-0.011286832263413343,-0.07526596888652001,0.0002516249669450567,0.003698206058110894,-0.08595333870589798,0.33897793896490475
0.008637016361454686,0.13188684241443457,0.026371261456257244,0.008904621045912204,-0.05812785848669647,-0.011157781861212027,-0.07584760996786347,0.0002703254397706737,0.0036710017972561996,-0.0859482632712862,0.3389762443477098
-0.010504875839938359,0.13307290337074346,0.025195786525314276,0.010769924951153293,-0.06008416177145508,-0.011013738731734796,-0.07642292513600268,0.00028917447594364605,0.0036436163163102806,-0.08594301541957591,0.33897454871397537
0.014652296650633782,0.09835947871307883,0.022105449094081873,0.012123215165819672,-0.06182696078353664,-0.010854563052368534,-0.07699175205797312,0.00030817123862404336,0.003616050648368987,-0.08593759515615637,0.3389728520640007
0.014953360120291997,0.023547900190972484,0.01747536608772359,0.012994457815133344,-0.06335140992413127,-0.010680115000500067,-0.07755392840081034,0.00032731489097154425,0.003588305826528658,-0.08593200248641635,0.3389711543980843
-0.016679469755940354,-0.057895790510616496,0.011781292651790471,0.013415682308328104,-0.06465266359442895,-0.010490254753516275,-0.07810929183154994,0.0003466045961463286,0.0035603828838852054,-0.08592623741574519,0.33896945571652554
-0.01188624550543782,-0.10775704449760623,0.005498983931833831,0.013418918054638029,-0.0657258761956197,-0.010284842488803944,-0.07865768001722748,0.0003660395173081307,0.0035322828535347063,-0.08592029994953182,0.33896775601962315
0.011555493434333132,-0.12480850263421353,-0.0008958049265955798,0.013038573367640308,-0.06656858103323701,-0.010063738383749776,-0.07919893062487854,0.0003856188176168529,0.003504006768573543,-0.08591419009316559,0.3389660553076762
0.017943168912115476,-0.12351240272623341,-0.0069391704479792125,0.012318943917314227,-0.06718819876921595,-0.009826802615740784,-0.07973288132153872,0.0004053416602326726,0.003475555662097542,-0.08590790785203545,0.3389643535809836
0.017730252984397836,-0.11628378411737865,-0.012258714422591056,0.011308191234098534,-0.06759600037596827,-0.009573910912146941,-0.08025936977424353,0.0004252072083152155,0.0034469305672029625,-0.08590145323153059,0.33896265083984445
0.008558410283954742,-0.10098564099225874,-0.016670284653383605,0.010054848587461184,-0.06780353579895068,-0.009305031766322342,-0.0807782336500286,0.00044521462502477053,0.0034181325169857345,-0.08589482623704008,0.3389609470845576
-0.0072059301377386175,-0.07240167475496831,-0.020033827528970864,0.008607449246870024,-0.06782214600217748,-0.009020342653063434,-0.08128931061592957,0.00046536307352107215,0.003389162544542186,-0.08588802687395314,0.33895924231542207
