GR_solar_generation_actual,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,cet_cest_timestamp
0.1179513709260217,0.2561165361090246,8.835114260195738e-05,0.0017825575554575,2018-01-03 15:00:00+01:00
0.0025866528711846,0.2470490395965232,0.0,0.0,2018-01-03 16:00:00+01:00
0.0,0.2461369245627213,0.0,0.0,2018-01-03 17:00:00+01:00
0.0,0.2263386629466681,0.0,0.0,2018-01-04 04:00:00+01:00
0.0,0.2256143363021783,3.1863278072707706e-05,0.0029498330655687,2018-01-04 05:00:00+01:00
0.0,0.2311138534177486,0.0007835546565334,0.0627868537359928,2018-01-04 06:00:00+01:00
0.0082772891877909,0.2483367314089494,0.0025671849996365,0.1615279221419789,2018-01-04 07:00:00+01:00
0.0832902224521469,0.2688324927567336,0.0061122920433216,0.2738129595920831,2018-01-04 08:00:00+01:00
0.1696844283497154,0.2858139285331044,0.0157194628559398,0.4135910933773905,2018-01-04 09:00:00+01:00
0.247284014485256,0.2750295096040347,0.0151453070027239,0.415119695456506,2018-01-04 10:00:00+01:00
0.3197102948784273,0.2619648030904603,0.0229633166118199,0.4435628888293865,2018-01-04 11:00:00+01:00
0.3502327987584066,0.2619111492649426,0.0271058081046564,0.3957760694385995,2018-01-04 12:00:00+01:00
0.3455768235902742,0.2609990342311407,0.0224378942901794,0.283440044113884,2018-01-04 13:00:00+01:00
0.2700465597516813,0.244420002146153,0.0059624586939868,0.1096660930949101,2018-01-04 14:00:00+01:00
0.0926021727884117,0.2174589548234789,5.206272624509437e-05,0.0018778309723867,2018-01-04 15:00:00+01:00
0.0020693222969477,0.2101888614658225,0.0,0.0,2018-01-04 16:00:00+01:00
0.0,0.2060038630754372,0.0,0.0,2018-01-04 17:00:00+01:00
0.0,0.159217727223951,0.0,0.0,2018-01-05 04:00:00+01:00
0.0,0.1613102264191436,0.0009094299377505,0.0065895088289718,2018-01-05 05:00:00+01:00
0.0005173305742369,0.1920538684408198,0.043076721546387,0.1195857733385101,2018-01-05 06:00:00+01:00
0.0879461976202793,0.2461369245627213,0.1213427553629486,0.2337241789813789,2018-01-05 07:00:00+01:00
0.3626487325400931,0.2804485459813285,0.1861591869598822,0.3120380597689344,2018-01-05 08:00:00+01:00
0.6094154164511122,0.3170404549844404,0.302238087910608,0.2932024767549175,2018-01-05 09:00:00+01:00
0.7159855147439214,0.3498497692885502,0.4270377937842022,0.2104596272420979,2018-01-05 10:00:00+01:00
0.7237454733574754,0.36996995385771,0.397415785189945,0.2003680519723778,2018-01-05 11:00:00+01:00
0.6823590274185204,0.377561970168473,0.3010994200881772,0.196400594248305,2018-01-05 12:00:00+01:00
0.5721676151060527,0.3727062989591158,0.1693188289956103,0.1749407791562791,2018-01-05 13:00:00+01:00
0.3693740300051732,0.3442965983474622,0.036989081977264,0.1057249498881688,2018-01-05 14:00:00+01:00
0.1195033626487325,0.3159942053868441,0.0001105543618278,0.0019514900204407,2018-01-05 15:00:00+01:00
0.0031039834454216,0.299066423435991,0.0,0.0,2018-01-05 16:00:00+01:00
0.0,0.2852505633651679,0.0,0.0,2018-01-05 17:00:00+01:00
0.0,0.2408251958364631,0.0,0.0,2018-01-06 04:00:00+01:00
0.0,0.2345745251636441,0.0008787679594376,0.0067553305819531,2018-01-06 05:00:00+01:00
0.0005173305742369,0.2477733662410129,0.0469825848982745,0.1170378962952388,2018-01-06 06:00:00+01:00
0.0889808587687532,0.2893014271917588,0.1675083423830012,0.1919685380252294,2018-01-06 07:00:00+01:00
0.3523021210553543,0.3251690095503809,0.2877239519619164,0.2195807533617219,2018-01-06 08:00:00+01:00
0.5721676151060527,0.3613048610365919,0.3720865837406222,0.2278777239054374,2018-01-06 09:00:00+01:00
0.685463010863942,0.3872733125871874,0.411729453076495,0.2200260183881097,2018-01-06 10:00:00+01:00
0.718572167615106,0.4021890760811246,0.387023264934536,0.2098330440285922,2018-01-06 11:00:00+01:00
0.6890843248836006,0.4067496512501341,0.2983021928841034,0.1995013702578239,2018-01-06 12:00:00+01:00
0.5913088463528194,0.3982723468183281,0.1681515931149877,0.1772270935409569,2018-01-06 13:00:00+01:00
0.3942058975685463,0.3567442858675823,0.0337539832199143,0.1084115493155251,2018-01-06 14:00:00+01:00
0.1246766683911019,0.317550166326859,0.0001130139012775,0.0020697750922761,2018-01-06 15:00:00+01:00
0.0031039834454216,0.3059877669277819,0.0,0.0,2018-01-06 16:00:00+01:00
0.0,0.2971348857173516,0.0,0.0,2018-01-06 17:00:00+01:00
0.0,0.2647816289301427,0.0,0.0,2018-01-07 04:00:00+01:00
0.0,0.2630378796008155,0.0003119298541004,0.0064118996351014,2018-01-07 05:00:00+01:00
0.0005173305742369,0.2804217190685695,0.0174159318630504,0.1393493944013847,2018-01-07 06:00:00+01:00
0.0496637351267459,0.3282272776048932,0.0643952537674619,0.2980634675396611,2018-01-07 07:00:00+01:00
0.1743404035178479,0.3618682262045284,0.1096849542259134,0.4114340433487462,2018-01-07 08:00:00+01:00
0.3228142783238489,0.3881854276209894,0.1149198744597721,0.4902136526405205,2018-01-07 09:00:00+01:00
0.4474909467149508,0.4036645562828629,0.0984425384911834,0.5225174821890933,2018-01-07 10:00:00+01:00
0.4847387480600103,0.4106663805129305,0.0627208959078044,0.4867289504120369,2018-01-07 11:00:00+01:00
0.5137092602172788,0.4109078227277605,0.0410155751454447,0.4002910141997003,2018-01-07 12:00:00+01:00
0.5023279875840662,0.4023232106449189,0.0213831321676104,0.2689010746597078,2018-01-07 13:00:00+01:00
0.3497154681841696,0.3732428372142933,0.0046751087869851,0.1005186511864522,2018-01-07 14:00:00+01:00
0.1257113295395757,0.3469524627105912,5.0023819483850846e-05,0.0020181359863232,2018-01-07 15:00:00+01:00
0.0031039834454216,0.3364094859963515,0.0,0.0,2018-01-07 16:00:00+01:00
0.0,0.3272883356583324,0.0,0.0,2018-01-07 17:00:00+01:00
0.0,0.2745734520871338,0.0,0.0,2018-01-08 04:00:00+01:00
0.0,0.271622491683657,0.0004575430370809,0.0072772078592693,2018-01-08 05:00:00+01:00
0.0,0.2892209464534821,0.0191683129527468,0.1402277923272871,2018-01-08 06:00:00+01:00
0.032591826176927,0.3294076617662839,0.0657824543160006,0.2971150238098466,2018-01-08 07:00:00+01:00
0.1257113295395757,0.3580051507672497,0.1055044796449461,0.4093776455043384,2018-01-08 08:00:00+01:00
0.2281427832384893,0.3843491790964695,0.1410119261504953,0.4736751011456649,2018-01-08 09:00:00+01:00
0.297465080186239,0.4037182101083807,0.1669644905538914,0.4874242162876566,2018-01-08 10:00:00+01:00
0.3285049146404552,0.4134832063526129,0.1371748884020906,0.4741198205153065,2018-01-08 11:00:00+01:00
0.3171236420072426,0.4135368601781307,0.0769729629430781,0.4132623149329881,2018-01-08 12:00:00+01:00
0.2436627004655975,0.4026183066852666,0.0244479832639689,0.2726315816686647,2018-01-08 13:00:00+01:00
0.1381272633212623,0.3728940873484279,0.0033723598877487,0.0919967828157881,2018-01-08 14:00:00+01:00
0.0455250905328504,0.3494741925099259,2.93089070701928e-05,0.0017001632512821,2018-01-08 15:00:00+01:00
0.0025866528711846,0.3426869835819294,0.0,0.0,2018-01-08 16:00:00+01:00
0.0,0.336302178345316,0.0,0.0,2018-01-08 17:00:00+01:00
0.0,0.2761294130271488,0.0,0.0,2018-01-09 04:00:00+01:00
0.0,0.273419894838502,0.0001048254605931,0.0055819915806498,2018-01-09 05:00:00+01:00
0.0,0.2825946990020388,0.0025494066021658,0.1012836925566272,2018-01-09 06:00:00+01:00
0.032591826176927,0.3086168043781521,0.0121751381904364,0.2706866803853888,2018-01-09 07:00:00+01:00
0.1086394205897568,0.3306953535787101,0.0201970636029596,0.3922834251390711,2018-01-09 08:00:00+01:00
0.1934816347646145,0.3478377508316342,0.0195627419287308,0.4427463536961003,2018-01-09 09:00:00+01:00
0.2436627004655975,0.3594538040562292,0.0134416523447447,0.4178643801125721,2018-01-09 10:00:00+01:00
0.2876357992757372,0.3646045713059341,0.007645066213003,0.339599406042316,2018-01-09 11:00:00+01:00
0.2679772374547335,0.3620560145938405,0.0046221262320729,0.2559510540930776,2018-01-09 12:00:00+01:00
0.2545266425245732,0.351244768752012,0.0028024658026176,0.170985168046761,2018-01-09 13:00:00+01:00
0.1743404035178479,0.3330561219014916,0.0009406189741165,0.0671757824550917,2018-01-09 14:00:00+01:00
0.0543197102948784,0.3083217083378045,2.7783208934890695e-05,0.0020591531977418,2018-01-09 15:00:00+01:00
0.0015519917227108,0.2961154630325142,0.0,0.0,2018-01-09 16:00:00+01:00
0.0,0.2944253675287048,0.0,0.0,2018-01-09 17:00:00+01:00
0.0,0.2790267196051078,0.0,0.0,2018-01-10 04:00:00+01:00
0.0,0.27921450799442,1.6271368715879616e-05,0.0024567599773786,2018-01-10 05:00:00+01:00
0.0,0.287235754909325,0.0004663851867311,0.0532493635688949,2018-01-10 06:00:00+01:00
0.007759958613554,0.308214400686769,0.0020648943995134,0.1565676712228058,2018-01-10 07:00:00+01:00
0.0455250905328504,0.327368816396609,0.0058531527641407,0.2846899108782555,2018-01-10 08:00:00+01:00
0.115364718054837,0.3410505419036377,0.0121217416019185,0.3935820434111858,2018-01-10 09:00:00+01:00
0.1893429901707191,0.3551078441892907,0.0335432593803936,0.5225572767116315,2018-01-10 10:00:00+01:00
0.1929643041903776,0.3635314947955789,0.0424706547702246,0.5202649893758978,2018-01-10 11:00:00+01:00
0.181583031557165,0.3617072647279751,0.0163900665980443,0.3745468556658046,2018-01-10 12:00:00+01:00
0.1329539575788929,0.3524788067389204,0.004154626940439,0.1973247944129934,2018-01-10 13:00:00+01:00
0.0832902224521469,0.3319830453911364,0.0008154320987808,0.0652722505479191,2018-01-10 14:00:00+01:00
0.0279358510087946,0.3120506492112887,1.1059409618092956e-05,0.0014007279325877,2018-01-10 15:00:00+01:00
0.0010346611484738,0.3048342096791501,0.0,0.0,2018-01-10 16:00:00+01:00
0.0,0.29861036591909,0.0,0.0,2018-01-10 17:00:00+01:00
0.0,0.2653181671853203,0.0,0.0,2018-01-11 04:00:00+01:00
0.0,0.2606502843652752,0.0001924366278319,0.0067332345993621,2018-01-11 05:00:00+01:00
0.0,0.275405086382659,0.0067344598532348,0.1268104399479258,2018-01-11 06:00:00+01:00
0.0258665287118468,0.3047000751153557,0.0287933570295718,0.3006088543383944,2018-01-11 07:00:00+01:00
0.1065700982928091,0.3195085309582573,0.0610096167309147,0.4319369182750296,2018-01-11 08:00:00+01:00
0.189860320744956,0.3391458310977572,0.1269962478070614,0.5057622510942383,2018-01-11 09:00:00+01:00
0.2364200724262803,0.3568515935186178,0.146571540312223,0.5222147686505032,2018-01-11 10:00:00+01:00
0.2498706673564407,0.3657581285545659,0.1053512102788818,0.5072171001777572,2018-01-11 11:00:00+01:00
0.2596999482669426,0.3674482240583753,0.0559542557326288,0.4278924907455183,2018-01-11 12:00:00+01:00
0.198137609932747,0.3602317845262367,0.0152695724561153,0.2620260056363256,2018-01-11 13:00:00+01:00
0.1189860320744956,0.3379654469363666,0.001992677002436,0.0838032179181509,2018-01-11 14:00:00+01:00
0.0367304707708225,0.3151357441785599,1.4310651400680865e-05,0.0014317458967048,2018-01-11 15:00:00+01:00
0.0015519917227108,0.3065243051829595,0.0,0.0,2018-01-11 16:00:00+01:00
0.0,0.3011857495439425,0.0,0.0,2018-01-11 17:00:00+01:00
0.0,0.2560628822835068,0.0,0.0,2018-01-12 04:00:00+01:00
0.0,0.2510194226848374,0.0005362976501713,0.0087751734639149,2018-01-12 05:00:00+01:00
0.0005173305742369,0.2677594162463783,0.0190863987906397,0.1444711840454317,2018-01-12 06:00:00+01:00
0.0548370408691153,0.3020710376649855,0.075749000336919,0.2967052658190522,2018-01-12 07:00:00+01:00
0.2296947749612002,0.3211181457237901,0.1442850566760036,0.3891283080429068,2018-01-12 08:00:00+01:00
0.3833419555095706,0.3383678506277497,0.1930490747300316,0.4381036729390296,2018-01-12 09:00:00+01:00
0.4412829798241076,0.3530421719068569,0.216403513830403,0.4479425189060956,2018-01-12 10:00:00+01:00
0.4066218313502328,0.3627803412383302,0.1999317749787436,0.4292148534008436,2018-01-12 11:00:00+01:00
0.3626487325400931,0.3643899560038631,0.1343261566775629,0.3875492806153124,2018-01-12 12:00:00+01:00
0.2741852043455768,0.3571735164717244,0.0591481755048131,0.2905258714971251,2018-01-12 13:00:00+01:00
0.1489912053802379,0.3315806416997531,0.0101556319357099,0.122456234860832,2018-01-12 14:00:00+01:00
0.0362131401965856,0.2967324820259684,5.227444183329879e-05,0.0024509671344956,2018-01-12 15:00:00+01:00
0.0005173305742369,0.2868333512179418,0.0,0.0,2018-01-12 16:00:00+01:00
0.0,0.2829702757806631,0.0,0.0,2018-01-12 17:00:00+01:00
0.0,0.269181242622599,0.0,0.0,2018-01-13 04:00:00+01:00
0.0,0.2633061487284043,2.810726810626503e-05,0.0036088343510833,2018-01-13 05:00:00+01:00
0.0,0.264486532889795,0.0006641809122781,0.0646370418762063,2018-01-13 06:00:00+01:00
0.0108639420589756,0.2707640304753729,0.002492943876825,0.171331129225743,2018-01-13 07:00:00+01:00
0.0506983962752198,0.2742515291340273,0.0060949481058294,0.2910424639153429,2018-01-13 08:00:00+01:00
0.1195033626487325,0.2800729692027041,0.0135157938432488,0.4152810642200324,2018-01-13 09:00:00+01:00
0.1722710812209001,0.2864309475265586,0.0206471642780099,0.4785505014038686,2018-01-13 10:00:00+01:00
0.2043455768235902,0.2874771971241549,0.0202859780391626,0.457483427957854,2018-01-13 11:00:00+01:00
0.1779617175375064,0.2840433522910183,0.012138224927577,0.353655719422937,2018-01-13 12:00:00+01:00
0.1464045525090533,0.2783023929606181,0.0054290700034916,0.2200407095572542,2018-01-13 13:00:00+01:00
0.1013967925504397,0.2648352827556605,0.0012193979327863,0.0790004079580633,2018-01-13 14:00:00+01:00
0.0336264873254009,0.2466734628178989,1.6780272613344437e-05,0.0019472945761648,2018-01-13 15:00:00+01:00
0.0010346611484738,0.2406910612726687,0.0,0.0,2018-01-13 16:00:00+01:00
0.0,0.2377937546947097,0.0,0.0,2018-01-13 17:00:00+01:00
0.0,0.1676682047429981,0.0,0.0,2018-01-14 04:00:00+01:00
0.0,0.165683013198841,0.0002821455650507,0.0077227747942827,2018-01-14 05:00:00+01:00
0.0,0.1807865650820903,0.0195162970410299,0.148517408180417,2018-01-14 06:00:00+01:00
0.0398344542162441,0.204286940658869,0.0939741143160017,0.2901932761206913,2018-01-14 07:00:00+01:00
0.1577858251422659,0.2231462603283614,0.176162338506808,0.3647789655993996,2018-01-14 08:00:00+01:00
0.2653905845835488,0.2391887541581714,0.2486724746881713,0.3936725123737768,2018-01-14 09:00:00+01:00
0.330056906363166,0.2497049039596523,0.2365929975665287,0.4312954988125377,2018-01-14 10:00:00+01:00
0.3595447490946715,0.2549629788603927,0.1951194776034228,0.4334868101823304,2018-01-14 11:00:00+01:00
0.3502327987584066,0.2546410559072862,0.1396580409420812,0.385106724441296,2018-01-14 12:00:00+01:00
0.3000517330574236,0.2466734628178989,0.0761816105574418,0.2864277505554569,2018-01-14 13:00:00+01:00
0.1971029487842731,0.2258021246914905,0.0188175690748522,0.1336880895464014,2018-01-14 14:00:00+01:00
0.0682876357992757,0.187761562399399,0.0001872616269408,0.0042304932105242,2018-01-14 15:00:00+01:00
0.0031039834454216,0.1753138748792788,0.0,0.0,2018-01-14 16:00:00+01:00
0.0,0.1665414744071252,0.0,0.0,2018-01-14 17:00:00+01:00
0.0,0.1640733984333083,0.0,0.0,2018-01-15 04:00:00+01:00
0.0,0.1688485889043889,0.0004785996887295,0.0104621756183547,2018-01-15 05:00:00+01:00
0.0005173305742369,0.1902832921987337,0.0117932145732653,0.1494057896061346,2018-01-15 06:00:00+01:00
0.0279358510087946,0.2214293379117931,0.0394151012980678,0.3214583404191424,2018-01-15 07:00:00+01:00
0.0884635281945162,0.2423811567764781,0.0677907940889446,0.4499671203301975,2018-01-15 08:00:00+01:00
0.1614071391619244,0.2601405730228565,0.0858921469434141,0.5309360787468694,2018-01-15 09:00:00+01:00
0.2069322296947749,0.2731516257109132,0.0721190422880425,0.5489693207019366,2018-01-15 10:00:00+01:00
0.1971029487842731,0.2816557570554781,0.0572142500975467,0.5174686906773205,2018-01-15 11:00:00+01:00
0.1769270563890325,0.2836409485996352,0.0267324659817269,0.4004468170867361,2018-01-15 12:00:00+01:00
0.1257113295395757,0.2794022963837321,0.0084543469600947,0.2353972375599809,2018-01-15 13:00:00+01:00
0.0801862390067253,0.2628769181242622,0.001642219968897,0.0830508303207614,2018-01-15 14:00:00+01:00
0.0284531815830315,0.2427299066423436,2.4404974997283168e-05,0.0023025628565229,2018-01-15 15:00:00+01:00
0.0005173305742369,0.2400472153664556,0.0,0.0,2018-01-15 16:00:00+01:00
0.0,0.2397521193261079,0.0,0.0,2018-01-15 17:00:00+01:00
0.0,0.2461369245627213,0.0,0.0,2018-01-16 04:00:00+01:00
0.0,0.2447687520120184,0.0002284533184026,0.0079979693450947,2018-01-16 05:00:00+01:00
0.0,0.2657473977894624,0.0086663905218229,0.1330633483376229,2018-01-16 06:00:00+01:00
0.0341438178996378,0.303278248739135,0.0642993207719144,0.3095240071993851,2018-01-16 07:00:00+01:00
0.2002069322296947,0.3266444897521193,0.1613463100597188,0.3846856993865039,2018-01-16 08:00:00+01:00
0.3657527159855147,0.348132846871982,0.2447040071862159,0.4007150728016064,2018-01-16 09:00:00+01:00
0.5312984997413347,0.3651411095611117,0.2932369532863831,0.3856052606746332,2018-01-16 10:00:00+01:00
0.6156233833419555,0.3742622598991308,0.2726370161010424,0.3687764566081233,2018-01-16 11:00:00+01:00
0.587170201758924,0.3759255284901813,0.2098630209814824,0.3313879408885333,2018-01-16 12:00:00+01:00
0.4806001034661148,0.3681725507028651,0.1114220808928007,0.2682449832317754,2018-01-16 13:00:00+01:00
0.3181583031557164,0.336087563043245,0.0239358762921443,0.1389671264318894,2018-01-16 14:00:00+01:00
0.1293326435592343,0.2920109453804056,0.0002144250636645,0.0049069873646356,2018-01-16 15:00:00+01:00
0.0051733057423693,0.2802071037664985,0.0,0.0,2018-01-16 16:00:00+01:00
0.0,0.2716761455091748,0.0,0.0,2018-01-16 17:00:00+01:00
0.0,0.2351110634188217,0.0,0.0,2018-01-17 04:00:00+01:00
0.0,0.2371499087884966,0.0013613539673841,0.0125695542406416,2018-01-17 05:00:00+01:00
0.0005173305742369,0.2755928747719712,0.0467071824773008,0.1458810453264469,2018-01-17 06:00:00+01:00
0.0698396275219865,0.33117823800837,0.1544288836026447,0.2394612965713091,2018-01-17 07:00:00+01:00
0.2369374030005173,0.3661068784204314,0.2731776915018946,0.2737117003481698,2018-01-17 08:00:00+01:00
0.3259182617692706,0.3940068676896662,0.3456737538719159,0.2941199320380255,2018-01-17 09:00:00+01:00
0.3859286083807552,0.4113907071574203,0.3756660819172445,0.296848545804223,2018-01-17 10:00:00+01:00
0.4014485256078634,0.4195997424616375,0.3206600282684914,0.3139142483842941,2018-01-17 11:00:00+01:00
0.4050698396275219,0.420377722931645,0.2222885877158606,0.3146909735621225,2018-01-17 12:00:00+01:00
0.4190377651319192,0.4096469578280931,0.0873588484444956,0.2780017112300295,2018-01-17 13:00:00+01:00
0.2953957578892912,0.3862270629895911,0.0209374614169509,0.1376434827270259,2018-01-17 14:00:00+01:00
0.1024314536989136,0.3576027470758665,0.0002271204772427,0.0051624241193208,2018-01-17 15:00:00+01:00
0.0046559751681324,0.3548664019744607,0.0,0.0,2018-01-17 16:00:00+01:00
0.0,0.3574417855993132,0.0,0.0,2018-01-17 17:00:00+01:00
0.0,0.2216171263011052,0.0,0.0,2018-01-18 04:00:00+01:00
0.0,0.1978484815967378,0.0006274061133387,0.0107150768857761,2018-01-18 05:00:00+01:00
0.0005173305742369,0.1914100225346067,0.0325427552350524,0.1480650571368636,2018-01-18 06:00:00+01:00
0.0610450077599586,0.2073183818006223,0.1941140790107734,0.199014135309388,2018-01-18 07:00:00+01:00
0.2612519399896534,0.2262045283828737,0.3594030288475462,0.1852057352319781,2018-01-18 08:00:00+01:00
0.5545783755819969,0.2449028865758128,0.4480623302721359,0.1904573889477455,2018-01-18 09:00:00+01:00
0.6896016554578376,0.2603015344994098,0.4766315967574949,0.1923681004981466,2018-01-18 10:00:00+01:00
0.7749612002069322,0.2707908573881317,0.4534232267293264,0.1815075935347707,2018-01-18 11:00:00+01:00
0.7816864976720124,0.2752709518188646,0.3614800852473779,0.1716916892341983,2018-01-18 12:00:00+01:00
0.6958096223486808,0.2708445112136495,0.2264018097564113,0.151154630854324,2018-01-18 13:00:00+01:00
0.5214692188308329,0.2510194226848374,0.0697793599835977,0.107150707425761,2018-01-18 14:00:00+01:00
0.2286601138127263,0.2084719390492542,0.0011280595381964,0.0071798918052832,2018-01-18 15:00:00+01:00
0.0155199172271081,0.1870372357549093,0.0,0.0,2018-01-18 16:00:00+01:00
0.0,0.1728457989054619,0.0,0.0,2018-01-18 17:00:00+01:00
0.0,0.128232642987445,0.0,0.0,2018-01-19 04:00:00+01:00
0.0,0.1307007189612619,0.0038810305925895,0.0139127086354923,2018-01-19 05:00:00+01:00
0.0010346611484738,0.1812157956862324,0.0985602227591117,0.1016558411698211,2018-01-19 06:00:00+01:00
0.1169167097775478,0.2506974997317309,0.2669983503864888,0.1299887161292221,2018-01-19 07:00:00+01:00
0.3978272115882048,0.2966520012876918,0.4055733810317122,0.1449225762539894,2018-01-19 08:00:00+01:00
0.6239006725297465,0.3298100654576671,0.488334854111573,0.1579166084238479,2018-01-19 09:00:00+01:00
0.6927056389032592,0.3506545766713166,0.5064204101956871,0.1694671079630724,2018-01-19 10:00:00+01:00
0.7144335230212105,0.363290052580749,0.4490750705573816,0.1862146599867549,2018-01-19 11:00:00+01:00
0.6797723745473357,0.3666165897628501,0.3248635669155553,0.2065970759840868,2018-01-19 12:00:00+01:00
0.5938954992240041,0.3591855349286403,0.1683145429642868,0.2085496889109762,2018-01-19 13:00:00+01:00
0.4195550957061562,0.3238813177379547,0.0343405736363705,0.1345922921112649,2018-01-19 14:00:00+01:00
0.1691670977754785,0.2848481596737847,0.0004048849638121,0.0064490632795243,2018-01-19 15:00:00+01:00
0.0108639420589756,0.2744393175233394,0.0,0.0,2018-01-19 16:00:00+01:00
0.0,0.2699055692670887,0.0,0.0,2018-01-19 17:00:00+01:00
0.0,0.2418714454340594,0.0,0.0,2018-01-20 04:00:00+01:00
0.0,0.2443126944951175,0.0005150102839852,0.0135794266979615,2018-01-20 05:00:00+01:00
0.0005173305742369,0.2726419143684945,0.0097938322332338,0.1560908524255648,2018-01-20 06:00:00+01:00
0.0434557682359027,0.3168794935078871,0.0358521773699771,0.3337914250747946,2018-01-20 07:00:00+01:00
0.1464045525090533,0.346120828415066,0.0854459633065603,0.4765998191994864,2018-01-20 08:00:00+01:00
0.2695292291774444,0.3659995707693959,0.0726930387609147,0.5456082564739134,2018-01-20 09:00:00+01:00
0.3823072943610967,0.3768108166112243,0.0556914408808819,0.5588970276041056,2018-01-20 10:00:00+01:00
0.4102431453698913,0.3807811996995386,0.0338470303071077,0.4997755930391521,2018-01-20 11:00:00+01:00
0.3942058975685463,0.3769449511750187,0.0119196475484586,0.3443651219469997,2018-01-20 12:00:00+01:00
0.2912571132953958,0.3669921665414744,0.0042188193553989,0.1981253900016633,2018-01-20 13:00:00+01:00
0.1639937920331091,0.3501716922416568,0.0015302105536968,0.0875862045200614,2018-01-20 14:00:00+01:00
0.0631143300569063,0.329380834853525,4.9285668963124295e-05,0.0041623796157372,2018-01-20 15:00:00+01:00
0.0046559751681324,0.3224594913617341,0.0,0.0,2018-01-20 16:00:00+01:00
0.0,0.3159942053868441,0.0,0.0,2018-01-20 17:00:00+01:00
